"dat.source","locID","session_nr","vrijwillID","year","date","Latitude","Longitude","BEKNR","BEKNAAM","coordinateUncertaintyInMeters","procambarus.clarkii","procambarus.virginalis","procambarus.acutus","faxonius.limosus","pacifastacus.leniusculus","faxonius.virilis","pontastacus.leptodactylus","CPUE_faxonius.limosus","CPUE_faxonius.virilis","CPUE_pacifastacus.leniusculus","CPUE_pontastacus.leptodactylus","CPUE_procambarus.acutus","CPUE_procambarus.clarkii","CPUE_procambarus.virginalis","valid_link","link_method","VHAS","geometry","VHAG","CATC","WVLC","distances"
"craywatch_data","I_2800_1","I_2800_1_1","yjdjywix",2025,2025-06-01,51.0484016,4.4519654,8,"Dijle- en Zennebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","6019388",c(155835.000287038, 193140.9956448),"6553","1",NA,0.312309683142128
"craywatch_data","I_2800_3","I_2800_3_1","yjdjywix",2025,2025-07-19,51.0666831,4.4511176,10,"Netebekken",2,0,0,0,1,0,0,0,0.166666666666667,0,0,0,0,0,0,TRUE,"<buffer",NA,c(155773.274530911, 195174.708002595),NA,NA,"ANTMEC0180",0
"craywatch_data","I_2811_7","I_2811_7_1","ntk3ywvl",2025,2025-05-20,51.0108231,4.4454555,8,"Dijle- en Zennebekken",2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,TRUE,"<buffer",NA,c(155382.860103115, 188960.008156031),NA,NA,"ANTMEC0140",0
"craywatch_data","I_2812_1","I_2812_1_1","mmmyngrm",2025,2025-07-19,51.0044234,4.5187625,8,"Dijle- en Zennebekken",2,1,0,0,0,0,0,0,0,0,0,0,0,0.518518518518518,0,TRUE,"<buffer","6020995",c(160528.980089433, 188255.969676898),"6560","1",NA,0.888370898480888
"craywatch_data","I_2812_2","I_2812_2_1","zmnhnje5",2025,2025-07-19,51.02408,4.5209212,8,"Dijle- en Zennebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","7026114",c(160675.99615629, 190443.000651508),"6553","1",NA,0.292714094762584
"craywatch_data","I_2830_2","I_2830_2_1","ztc4nmfl",2025,2025-05-13,51.0576496,4.3922546,4,"Benedenscheldebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","7025130",c(151647.527406239, 194166.767663518),"3369","2",NA,0.000235939250772518
"craywatch_data","I_2830_3","I_2830_3_1","ztc4nmfl",2025,2025-07-29,51.0590381,4.3844079,4,"Benedenscheldebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer",NA,c(151097.362947471, 194321.085373765),NA,NA,"ANTWIL0121",0
"craywatch_data","I_2830_4","I_2830_4_1","ztc4nmfl",2025,2025-05-13,51.0544065,4.3933008,4,"Benedenscheldebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer",NA,c(151720.998904889, 193806.003874549),NA,NA,"ANTWIL0176",0
"craywatch_data","I_2840_4","I_2840_4_1","ntvinwe1",2024,2024-09-03,51.0779516,4.4314065,10,"Netebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer",NA,c(154390.531455011, 196426.949962785),NA,NA,"ANTRUM0147",0
"craywatch_data","I_2860_3","I_2860_3_1","yjdjywix",2025,2025-06-15,51.075153,4.4834901,10,"Netebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","6024505",c(158040.998639996, 196120.003673005),"9112","2",NA,1.25545775201903
"craywatch_data","I_2860_4","I_2860_4_1","odbjody4",2024,2024-10-16,51.0598583,4.5109872,8,"Dijle- en Zennebekken",2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,TRUE,"<buffer",NA,c(159971.365712222, 194421.848717855),NA,NA,"ANTSKW0423",0
"craywatch_data","I_2860_4","I_2860_4_2","yjdjywix",2025,2025-06-09,51.0598583,4.5109872,8,"Dijle- en Zennebekken",2,1,0,0,0,0,0,0,0,0,0,0,0,1.08333333333333,0,TRUE,"<buffer",NA,c(159971.365712222, 194421.848717855),NA,NA,"ANTSKW0423",0
"craywatch_data","I_2870_1","I_2870_1_1","zwuxmwy1",2024,2024-07-06,51.0950370024481,4.31745249594477,4,"Benedenscheldebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","6021278",c(146406.002949977, 198327.000526741),"6","1",NA,4.15468918864005
"craywatch_data","I_2870_2","I_2870_2_1","zwuxmwy1",2024,2024-07-20,51.0746396024564,4.33886299593737,4,"Benedenscheldebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","7022841",c(147904.99670265, 196057.003130962),"3106","1",NA,0.409118711680428
"craywatch_data","I_2870_8","I_2870_8_1","njm2yzlk",2024,2024-10-08,51.0804692024467,4.2672168959556,4,"Benedenscheldebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","1501997",c(142884.610587321, 196709.935385277),"617","2",NA,2.73537478926331
"craywatch_data","I_2870_9","I_2870_9_1","njm2yzlk",2024,2024-10-02,51.0725540024493,4.2699230959541,4,"Benedenscheldebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","7022872",c(143073.085181713, 195829.126078591),"6","1",NA,3.31873788622912
"craywatch_data","I_2880_1","I_2880_1_1","zge1otbm",2024,2024-08-03,51.0913189,4.2391514,4,"Benedenscheldebekken",2,0,0,0,1,0,0,0,0.0833333333333333,0,0,0,0,0,0,TRUE,"<buffer",NA,c(140920.002082666, 197919.99535944),NA,NA,"ANTBRM0334",0
"craywatch_data","I_2880_11","I_2880_11_1","mthjnmy5",2024,2024-09-12,51.1180833,4.2985397,4,"Benedenscheldebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","6021311",c(145083.491236065, 200891.969746125),"3761","2",NA,0.167644132029727
"craywatch_data","I_2880_12","I_2880_12_1","mthjnmy5",2024,2024-09-12,51.0925450024483,4.31271549594568,4,"Benedenscheldebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","6021278",c(146073.951681979, 198050.003839322),"6","1",NA,4.39685773719254
"craywatch_data","I_2880_13","I_2880_13_1","njm2yzlk",2024,2024-09-24,51.0836332,4.2890212,4,"Benedenscheldebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","7025867",c(144412.93377291, 197060.075779802),"6","1",NA,4.28118264438399
"craywatch_data","I_2880_2","I_2880_2_1","zge1otbm",2024,2024-08-07,51.1092937,4.2478199,4,"Benedenscheldebekken",2,1,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,TRUE,"<buffer",NA,c(141530.548842004, 199918.66429739),NA,NA,"ANTBRM0421",0
"craywatch_data","I_2890_1","I_2890_1_1","njm2yzlk",2024,2024-10-22,51.0541728024537,4.26214469595409,4,"Benedenscheldebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","7022910",c(142525.000529521, 193785.001317377),"6","1",NA,0.151873823347687
"craywatch_data","I_2900_1","I_2900_1_1","nmvkndjl",2024,2024-10-01,51.2871379,4.5257715,4,"Benedenscheldebekken",2,0,0,0,1,0,0,0,0.0833333333333333,0,0,0,0,0,0,TRUE,"<buffer",NA,c(160954.131777122, 219709.36427898),NA,NA,"ANTSOT0221",0
"craywatch_data","I_2900_3","I_2900_3_1","nmvkndjl",2024,2024-07-09,51.2927059,4.5470864,4,"Benedenscheldebekken",2,0,0,0,1,0,0,0,0.666666666666667,0,0,0,0,0,0,TRUE,"<buffer","6033175",c(162439.688379282, 220332.217754309),"17","0",NA,9.18140477027433
"craywatch_data","I_2920_10","I_2920_10_1","ywyxmtey",2024,2024-10-19,51.3687658023891,4.49336629592995,11,"Maasbekken",2,NA,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,2.66666666666667,TRUE,"<buffer",NA,c(158678.029472757, 228786.92657136),NA,NA,"ANTKAL0126",0
"craywatch_data","I_2920_4","I_2920_4_1","yjqxzmiz",2024,2024-08-13,51.4264226023746,4.51036579593173,11,"Maasbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","7023288",c(159849.639404145, 235204.112474696),"9918","2",NA,0.0344701345540066
"craywatch_data","I_2920_8","I_2920_8_1","ywyxmtey",2025,2025-07-17,51.4223627,4.5271094,11,"Maasbekken",2,NA,NA,NA,1,NA,NA,NA,0.222222222222222,0,0,0,0,0,0,TRUE,"<buffer",NA,c(161015.243400754, 234754.754912803),NA,NA,"ANTKAL0156",0
"craywatch_data","I_2920_9","I_2920_9_1","ywyxmtey",2024,2024-10-30,51.428769,4.5248433,11,"Maasbekken",2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,TRUE,"<buffer",NA,c(160856.101214696, 235467.210684343),NA,NA,"ANTKAL0193",0
"craywatch_data","I_2920_9","I_2920_9_2","ywyxmtey",2025,2025-08-23,51.428769,4.5248433,11,"Maasbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer",NA,c(160856.101214696, 235467.210684343),NA,NA,"ANTKAL0193",0
"craywatch_data","I_2930_10","I_2930_10_1","ztnjowu1",2024,2024-10-11,51.2870106,4.5002058,4,"Benedenscheldebekken",2,0,0,0,1,0,0,0,0.0833333333333333,0,0,0,0,0,0,TRUE,"<buffer",NA,c(159170.545257087, 219691.719782109),NA,NA,"ANTBRS0173",0.635307183317042
"craywatch_data","I_2930_6","I_2930_6_1","nmvkndjl",2024,2024-07-30,51.3022217,4.5369521,4,"Benedenscheldebekken",2,0,0,0,1,0,0,0,0.0833333333333333,0,0,0,0,0,0,TRUE,"<buffer",NA,c(161730.337718696, 221389.268738844),NA,NA,"ANTBRS0068",0
"craywatch_data","I_2940_1","I_2940_1_1","nzi4mtm4",2024,2024-08-27,51.3412834,4.3502764,4,"Benedenscheldebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","6024257",c(148712.001855475, 225721.995853658),"113","1",NA,1.79832464981965
"craywatch_data","I_2940_2","I_2940_2_1","zjyxyjrl",2024,2024-07-09,51.3429651,4.3775854,4,"Benedenscheldebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","6024273",c(150615.000270416, 225908.996408929),"113","1",NA,2.9613563377791
"craywatch_data","I_2950_2","I_2950_2_1","nzi4mtm4",2024,2024-09-04,51.3463916,4.4291238,4,"Benedenscheldebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","7025929",c(154205.999939122, 226291.937066317),"113","1",NA,6.14361416345284
"craywatch_data","I_2960_3","I_2960_3_1","mdq4mmy1",2025,2025-06-26,51.3482097,4.614661,11,"Maasbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","6038522",c(167133.001356763, 226521.002391825),"9503","2",NA,1.02383125587135
"craywatch_data","I_2960_4","I_2960_4_1","mdq4mmy1",2024,2024-08-27,51.3360393024162,4.65357059588695,11,"Maasbekken",2,0,0,0,1,0,0,0,0.166666666666667,0,0,0,0,0,0,TRUE,"<buffer","6033174",c(169849.194645592, 225176.645380216),"17","0",NA,10.1835070543532
"craywatch_data","I_2970_1","I_2970_1_1","nmvkndjl",2024,2024-07-03,51.2630475,4.5877525,4,"Benedenscheldebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","7074068",c(165286.210750166, 217040.137623092),"17603","1",NA,4.36729668807048
"craywatch_data","I_2970_2","I_2970_2_1","nmvkndjl",2024,2024-08-13,51.2483174,4.5985564,4,"Benedenscheldebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","6042141",c(166045.428879644, 215403.616500393),"17603","1",NA,0.371432294481776
"craywatch_data","I_2990_1","I_2990_1_1","zgjjotcy",2024,2024-08-06,51.4211058023905,4.64116769589886,11,"Maasbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","7023999",c(168949.996816604, 234637.998068357),"9503","1",NA,0.777666322581026
"craywatch_data","I_2990_10","I_2990_10_1","ywyxmtey",2025,2025-07-20,51.4235034,4.5419916,11,"Maasbekken",2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,TRUE,"<buffer","7024017",c(162050.198679088, 234883.994980042),"9773","2",NA,1.54438715525845
"craywatch_data","I_3000_3","I_3000_3_1","yjdkn2u5",2024,2024-09-27,50.860611,4.736806,8,"Dijle- en Zennebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","7073451",c(175912.701948123, 172311.497598547),"6557","2",NA,2.14716602298313
"craywatch_data","I_3001_4","I_3001_4_1","nwi1ntu1",2024,2024-09-07,50.8715217,4.6903964,8,"Dijle- en Zennebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","7052236",c(172640.000840817, 173510.001695286),"6919","1",NA,0.590880838192558
"craywatch_data","I_3001_5","I_3001_5_1","y2nhotdk",2024,2024-09-01,50.8633361,4.6721017,8,"Dijle- en Zennebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","6032992",c(171356.001623854, 172594.000222844),"6919","1",NA,0.391768542889377
"craywatch_data","I_3001_7","I_3001_7_1","y2nhotdk",2024,2024-08-27,50.8637529,4.7141723,8,"Dijle- en Zennebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer",NA,c(174317.565709268, 172653.331866301),NA,NA,"VBRLEU0026",0
"craywatch_data","I_3010_10","I_3010_10_1","nzq2nzbh",2024,2024-07-30,50.8935525,4.7281685,8,"Dijle- en Zennebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer",NA,c(175286.81423102, 175972.938419617),NA,NA,"VBRLEU0062",0
"craywatch_data","I_3010_4","I_3010_4_1","nzq2nzbh",2024,2024-07-30,50.8943306,4.7227575,8,"Dijle- en Zennebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer",NA,c(174905.710776312, 176057.662605264),NA,NA,"VBRLEU0129",0
"craywatch_data","I_3010_5","I_3010_5_1","nzq2nzbh",2024,2024-09-03,50.8921988,4.7205903,8,"Dijle- en Zennebekken",2,0,1,0,0,0,0,0,0,0,0,0,0,0,1.58333333333333,TRUE,"<buffer",NA,c(174754.366187409, 175819.79298733),NA,NA,"VBRLEU0131",0
"craywatch_data","I_3010_6","I_3010_6_1","nzq2nzbh",2024,2024-09-03,50.8926286,4.7253163,8,"Dijle- en Zennebekken",2,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,TRUE,"<buffer",NA,c(175086.642703628, 175869.193580203),NA,NA,"VBRLEU0066",0
"craywatch_data","I_3010_8","I_3010_8_1","nzq2nzbh",2024,2024-09-03,50.8931725,4.7201455,8,"Dijle- en Zennebekken",2,0,1,0,0,0,0,0,0,0,0,0,0,0,3.08333333333333,TRUE,"<buffer",NA,c(174722.557838623, 175927.959815848),NA,NA,"VBRLEU0128",0
"craywatch_data","I_3010_9","I_3010_9_1","nzq2nzbh",2024,2024-09-03,50.8927698,4.7214705,8,"Dijle- en Zennebekken",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,TRUE,"<buffer",NA,c(174815.99198468, 175883.605950479),NA,NA,"VBRLEU0051",0
"craywatch_data","I_3012_8","I_3012_8_1","mzqxyjhi",2024,2024-08-07,50.9056413,4.7035974,8,"Dijle- en Zennebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer",NA,c(173552.04072754, 177309.614272714),NA,NA,"VBRLEU0047",0
"craywatch_data","I_3061_1","I_3061_1_1","zja3zjyx",2024,2024-09-22,50.8565096,4.6076213,8,"Dijle- en Zennebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","7007113",c(166819.003216664, 171817.999643669),"6919","2",NA,0.410095166483272
"craywatch_data","I_3070_1","I_3070_1_1","zja3zjyx",2024,2024-08-04,50.8846604,4.5507054,8,"Dijle- en Zennebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer",NA,c(162803.803280614, 174938.13369696),NA,NA,"VBRKRB0004",0
"craywatch_data","I_3080_2","I_3080_2_1","zthmztvh",2024,2024-07-26,50.8310642,4.5445525,8,"Dijle- en Zennebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer",NA,c(162385.002730046, 168975.003411994),NA,NA,"VBRTRV0073",0
"craywatch_data","I_3090_1","I_3090_1_1","owm3nzbk",2025,2025-07-23,50.7688133,4.5096449,8,"Dijle- en Zennebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","7052525",c(159938.997762469, 162044.999453057),"6556","2",NA,0.364445327653508
"craywatch_data","I_3090_6","I_3090_6_1","owm3nzbk",2025,2025-07-19,50.7687761,4.5185848,8,"Dijle- en Zennebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer",NA,c(160569.648008028, 162042.10184844),NA,NA,"VBROVR0047",0
"craywatch_data","I_3090_7","I_3090_7_1","owm3nzbk",2025,2025-07-23,50.7708377,4.5388971,8,"Dijle- en Zennebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer",NA,c(162001.998993286, 162274.531162404),NA,NA,"VBROVR0149",0
"craywatch_data","I_3090_8","I_3090_8_1","owm3nzbk",2025,2025-07-19,50.7793222,4.5545423,8,"Dijle- en Zennebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer",NA,c(163103.229886007, 163220.987637934),NA,NA,"VBROVR0020",0
"craywatch_data","I_3110_7","I_3110_7_1","odi5ngi0",2024,2024-10-01,50.9597795,4.7292443,9,"Demerbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer",NA,c(175326.665240979, 183340.530962784),NA,NA,"VBRROT0167",0
"craywatch_data","I_3118_1","I_3118_1_1","odi5ngi0",2024,2024-10-01,50.96651,4.6946368,8,"Dijle- en Zennebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","6019410",c(172891.999121678, 184077.994896291),"6551","1",NA,0.0910958547268222
"craywatch_data","I_3190_1","I_3190_1_1","ymuxmjez",2024,2024-09-20,50.9861762,4.5701582,8,"Dijle- en Zennebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","6017220",c(164141.93511724, 186234.624680591),"6559","2",NA,0.180427578073833
"craywatch_data","I_3190_4","I_3190_4_1","ymuxmjez",2024,2024-09-30,50.9908156025078,4.58167329586854,8,"Dijle- en Zennebekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","6006469",c(164949.001191829, 186752.998435899),"6558","2",NA,0.371911183315481
"craywatch_data","I_3220_2","I_3220_2_1","zjbmngyy",2024,2024-10-16,50.9343435,4.8303267,9,"Demerbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer",NA,c(182445.859376465, 180550.361472891),NA,NA,"VBRHOL0137",0
"craywatch_data","I_3271_1","I_3271_1_1","otyymtfh",2024,2024-08-26,51.0071698,4.9664636,9,"Demerbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","6023919",c(191950.003005512, 188719.998833313),"7360","1",NA,4.25149502375896
"craywatch_data","I_3271_4","I_3271_4_1","otyymtfh",2024,2024-08-30,51.0085692,4.9912887,9,"Demerbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","6023797",c(193690.997532432, 188890.004234136),"7360","1",NA,0.741485031337103
"craywatch_data","I_3272_2","I_3272_2_1","otyymtfh",2024,2024-09-19,51.002933,4.9333761,9,"Demerbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","6033129",c(189631.402563027, 188230.48739396),"7151","0",NA,4.27377338275554
"craywatch_data","I_3290_5","I_3290_5_1","nwnizjfi",2024,2024-08-27,51.03249,5.11059,9,"Demerbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","6034857",c(202036.993584324, 191627.983128534),"7751","1",NA,0.213333909705296
"craywatch_data","I_3320_1","I_3320_1_1","nzyyotg1",2025,2025-05-15,50.7759463,4.9000942,9,"Demerbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","7028348",c(187476.27559099, 162963.37951784),"7153","1",NA,5.62776324631862
"craywatch_data","I_3400_4","I_3400_4_1","yji2zte1",2024,2024-10-30,50.7749738026195,5.00260139574039,9,"Demerbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","2006055",c(194706.997267685, 162911.999073151),"7161","1",NA,0.42862641819272
"craywatch_data","I_3440_5","I_3440_5_1","nwi2m2u2",2024,2024-10-21,50.8466138026109,5.11138849572072,9,"Demerbekken",2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,TRUE,"<buffer","2006993",c(202300.001328473, 170952.002586875),"7161","1",NA,0.454981547291294
"craywatch_data","I_3440_6","I_3440_6_1","nwi2m2u2",2024,2024-08-08,50.8409316026114,5.10147339572261,9,"Demerbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","7067808",c(201607.998635642, 170312.998049435),"7957","1",NA,0.550325920225429
"craywatch_data","I_3440_8","I_3440_8_1","nwi2m2u2",2025,2025-07-28,50.842011,5.125022,9,"Demerbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer",NA,c(203265.324764743, 170449.710284683),NA,NA,"VBRZOU0028",0
"craywatch_data","I_3450_1","I_3450_1_1","otyymtfh",2025,2025-07-25,50.9000984,5.1276598,9,"Demerbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","2007134",c(203385.000249487, 176913.000067171),"7162","1",NA,0.85520992914023
"craywatch_data","I_3450_3","I_3450_3_1","ngq0zmji",2025,2025-07-04,50.8878124,5.1201843,9,"Demerbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","6000649",c(202873.00097282, 175540.994793016),"7162","1",NA,1.08121868720587
"craywatch_data","I_3450_5","I_3450_5_1","otyymtfh",2025,2025-07-25,50.9000619,5.1332746,9,"Demerbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","33061",c(203779.999091931, 176912.995438516),"7154","1",NA,0.595211415632121
"craywatch_data","I_3470_1","I_3470_1_1","ngq0zmji",2025,2025-06-29,50.8954866,5.0343933,9,"Demerbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","6010197",c(196828.996755823, 176336.996225975),"7155","1",NA,0.178095183222846
"craywatch_data","I_3471_1","I_3471_1_1","ngq0zmji",2025,2025-06-29,50.8704892,4.9827656,9,"Demerbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","6010010",c(193220.002069317, 173525.001734493),"7155","1",NA,0.303143353535822
"craywatch_data","I_3500_1","I_3500_1_1","mdy2ngvi",2025,2025-06-23,50.8883133,5.3243742,9,"Demerbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","6036518",c(217238.99656322, 175761.998393565),"7159","1",NA,0.020698607150195
"craywatch_data","I_3511_2","I_3511_2_1","zwexnwe1",2024,2024-07-18,50.9595413,5.2706883,9,"Demerbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","7028355",c(213365.445071831, 183637.761693785),"42910","1",NA,0.935964404209066
"craywatch_data","I_3511_4","I_3511_4_1","zwexnwe1",2024,2024-08-06,50.9652475,5.2918906,9,"Demerbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","7073332",c(214847.040108948, 184290.816576803),"7195","2",NA,0.0679328472284457
"craywatch_data","I_3511_4","I_3511_4_2","zwexnwe1",2024,2024-08-26,50.9652475,5.2918906,9,"Demerbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","7073332",c(214847.040108948, 184290.816576803),"7195","2",NA,0.0679328472284457
"craywatch_data","I_3512_1","I_3512_1_1","mdy2ngvi",2025,2025-07-04,50.9197078,5.2421134,9,"Demerbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","6036640",c(211410.169142879, 179182.822007165),"7812","1",NA,1.12828331986213
"craywatch_data","I_3520_1","I_3520_1_1","zjiyngyx",2025,2025-07-15,50.991651,5.3872974,9,"Demerbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","7074946",c(221508.307352055, 187315.491103753),"7351","2",NA,0.723767915860109
"craywatch_data","I_3520_4","I_3520_4_1","zjiyngyx",2024,2024-08-29,50.9869595,5.3508929,9,"Demerbekken",2,0,0,1,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,TRUE,"<buffer","7065776",c(218959.535912853, 186759.171684847),"7351","2",NA,0.000401202726986572
"craywatch_data","I_3520_8","I_3520_8_1","zmvizjk1",2024,2024-08-06,50.9864473,5.3163818,9,"Demerbekken",2,0,0,0,1,0,0,0,0.416666666666667,0,0,0,0,0,0,TRUE,"<buffer",NA,c(216537.247300931, 186670.68547882),NA,NA,"LIMZNH0539",0
"craywatch_data","I_3530_3","I_3530_3_1","mtmzmge1",2025,2025-07-27,51.0330313,5.4219622,9,"Demerbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer",NA,c(223876.502967349, 191952.409093222),NA,NA,"LIMHHE0114",0
"craywatch_data","I_3530_4","I_3530_4_1","mtmzmge1",2025,2025-07-22,51.0387988,5.3564118,9,"Demerbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","6003602",c(219270.25478815, 192530.737696189),"7775","2",NA,0.847952920162233
"craywatch_data","I_3550_2","I_3550_2_1","zmvizjk1",2024,2024-08-06,50.9991189,5.2597765,9,"Demerbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","6034753",c(212545.999271857, 188030.997388895),"7623","2",NA,0.731707577510259
"craywatch_data","I_3560_8","I_3560_8_1","zmvizjk1",2024,2024-08-13,50.9738454,5.1729945,9,"Demerbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","7008849",c(206484.997338478, 185150.003771607),"7196","1",NA,1.02164439514531
"craywatch_data","I_3570_1","I_3570_1_1","mdy2ngvi",2025,2025-05-23,50.8886293,5.3075097,9,"Demerbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","3300609",c(216052.003313654, 175782.000035929),"7812","1",NA,4.90198016160257
"craywatch_data","I_3580_1","I_3580_1_1","m2i4yzvl",2024,2024-09-26,51.0419336,5.2287682,9,"Demerbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","7072509",c(210314.235835079, 192767.98294607),"7629","2",NA,2.88768763606488
"craywatch_data","I_3582_1","I_3582_1_1","mzc5yzc3",2024,2024-10-03,51.0596175,5.2371641,9,"Demerbekken",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"<buffer","6040672",c(210880.002045942, 194742.001219859),"7455","2",NA,1.30304989034158
