"consecutive"	"dat.source"	"year"	"date"	"CPUE_pontastacus.leptodactylus"	"CPUE_pacifastacus.leniusculus"	"pontastacus.leptodactylus"	"pacifastacus.leniusculus"	"CPUE_faxonius.limosus"	"CPUE_procambarus.clarkii"	"CPUE_procambarus.acutus"	"CPUE_procambarus.virginalis"	"CPUE_faxonius.virilis"	"faxonius.limosus"	"procambarus.clarkii"	"procambarus.acutus"	"procambarus.virginalis"	"faxonius.virilis"	"BEKNR"	"BEKNAAM"	"longitude"	"latitude"	"nearest_river_index"	"VHAG"	"CATC"	"WVLC"	"ID"	"distances_cray_VHAG_WVLC"	"sample_point"	"sample_datum_monstername"	"sample_tijdstip_monstername"	"sample_point_omschrijving"	"lambert_x"	"lambert_y"	"waterloop"	"bekken"	"gemeente"	"Cl-"	"N t"	"O2"	"BZV5"	"EC 20"	"T"	"pH"	"Secchi"	"P t"	"Ca o"	"Clfyl a"	"ZS"	"oPO4"	"distance_cray_FC"
TRUE	"craywatch_data"	2024	"2024-08-09"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	"Maasbekken"	4.64116769179772	51.421105804781	6444	9503	1	NA	142	0.77836835156299	"OW67000"	"2024-06-03; 2024-07-03; 2024-08-08"	"11:24:03; 10:11:36; 12:14:20"	"Loenhout; Vloeiweg, afw watermolenbrug"	168949.996809	234637.999234	"KLEINE AA OF WEERIJSBEEK - GROTE BEEK -  KLEINE AA OF LAGE RIJTBEEK - KLEINE WEERIJSBEEK"	"Maasbekken"	"Wuustwezel"	32.3	3.58	6.48666666666667	2.1	378	16.5	7.04333333333333	NA	0.243333333333333	NA	NA	12.5333333333333	NA	0.000942839406711335
TRUE	"craywatch_data"	2024	"2024-09-30"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	"Dijle- en Zennebekken"	4.73680599581613	50.8606110025635	14552	6557	2	NA	143	2.14715074099982	"OW482000"	"2024-07-01"	"12:35:19"	"Korbeek-Lo, Oaselaan, opw weg"	176100.002442	172220.001111	"MOLENBEEK - PARKBEEK"	"Dijle- en Zennebekken"	"Bierbeek"	35.3	3.89	8.9	1	625	16.2	7.86	NA	NA	NA	NA	NA	NA	208.454419547922
TRUE	"craywatch_data"	2024	"2024-09-10"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	"Dijle- en Zennebekken"	4.69039639582886	50.871521702555	4745	6919	1	NA	144	0.59152840569257	"OW478000"	"2024-06-17; 2024-07-22; 2024-08-21"	"14:04:25; 14:47:42; 14:08:21"	"Heverlee, Campus Arenberg, weg langs de Voer"	172640.000556	173510.003127	"VOER"	"Dijle- en Zennebekken"	"Leuven"	50.3	4.93333333333333	8.63333333333333	0.5	611	18.1333333333333	8.00666666666667	NA	0.455	NA	NA	9.4	NA	0.001148812999233
TRUE	"craywatch_data"	2024	"2024-09-23"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	"Dijle- en Zennebekken"	4.5701581958709	50.9861762025079	28584	6559	2	NA	164	0.183021356643357	"OW381000"	"2024-06-18; 2024-07-23; 2024-08-20"	"09:21:42; 09:45:25; 08:27:14"	"Boortmeerbeek,  Molenbeekstr, afw weg"	164119.999564	186268.00694	"WEESBEEK"	"Dijle- en Zennebekken"	"Boortmeerbeek"	57.0666666666667	2.51666666666667	6.88333333333333	0.5	668.333333333333	17.7666666666667	7.74333333333333	NA	0.233	NA	NA	7.16666666666667	NA	39.9438657661764
TRUE	"craywatch_data"	2024	"2024-09-02"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	"Demerbekken"	4.99128869576824	51.0085692025493	15865	7360	1	NA	168	0.741377816293307	"OW410600"	"2024-06-24; 2024-08-01; 2024-08-26"	"12:21:25; 12:32:35; 12:38:45"	"Zichem, Ernest Claesstr, 275 m van spooroverweg, opw weg"	193665.001863	188888.997661	"DE HULPE"	"Demerbekken"	"Scherpenheuvel-Zichem"	330.333333333333	2.67	5.35	3.5	1343.33333333333	19.8666666666667	7.3	NA	0.482666666666667	46800	NA	32.6	NA	26.014861525437
TRUE	"craywatch_data"	2024	"2024-11-03"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	"Demerbekken"	5.00260139148078	50.774973805239	28682	7161	1	NA	172	0.427862871362645	"OW433000"	"2024-06-24; 2024-07-29; 2024-08-26"	"10:50:09; 10:51:14; 10:56:46"	"Ezemaal, Broekstr, opw brug"	194709.99721	162920.001958	"KLEINE GETE"	"Demerbekken"	"Landen"	49.7333333333333	7.96666666666667	8.75	NA	853	14.6333333333333	7.93333333333333	NA	0.402666666666667	NA	NA	51	NA	8.54652062748688
TRUE	"craywatch_data"	2024	"2024-07-07"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	"Demerbekken"	5.47198279564145	50.95823010262	28397	8038	2	NA	200	0.797568109188476	"OW459000"	"2024-06-10; 2024-07-04; 2024-07-17; 2024-08-07"	"10:11:27; 11:18:42; 10:48:49; 11:30:56; 12:05:52"	"Genk, Platte Weierstraat, opw weg"	227509.001619	183683.003552	"STIEMER"	"Demerbekken"	"Genk"	32.16	1.83	7.802	3.02	354.6	15.46	6.94	NA	0.2318	28500	NA	8.36	NA	0.379440324271526
TRUE	"craywatch_data"	2024	"2024-07-16"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	5.77957369558594	51.1717186025929	14958	9967	1	NA	203	3.89534803937126	"OW112000"	"2024-06-19; 2024-07-17; 2024-08-12"	"08:38:42; 08:04:01; 11:17:33"	"Lossing-Emissaire, Molenbeersel, Vlasbrei, Uffelseweg, grenspaal 145, opw brug"	248664.996681	207795.007056	"LOSSING - ABEEK - UFFELSCHE BEEK - EEK"	"Maasbekken"	"Kinrooi"	54.0666666666667	5.21	4.75	3.33333333333333	548.666666666667	18.2	7.45	NA	0.446333333333333	49800	NA	17.5666666666667	NA	0.0122847524707508
TRUE	"craywatch_data"	2024	"2024-08-20"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	"Maasbekken"	5.43633899567359	51.1736480025522	17074	9512	1	NA	221	2.33623484216697	"OW93000"	"2024-06-25; 2024-07-23; 2024-08-20"	"09:35:31; 11:09:14; 10:34:48"	"Kleine-Brogel,opw brug aan woning (galerie Daelhoxent)"	224674.000348	207481.002936	"DOMMEL - BOVEN DOMMEL"	"Maasbekken"	"Pelt"	25.6	5.36666666666667	7.93666666666667	0.833333333333333	285.333333333333	16.0666666666667	6.94	NA	0.268	27533.3333333333	NA	12.8	NA	128.566033427829
TRUE	"craywatch_data"	2024	"2024-09-02"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	"Maasbekken"	5.42841949568563	51.2679807025237	17074	9512	1	NA	225	2.75650920890993	"OW91000"	"2024-06-25; 2024-07-23; 2024-08-20"	"10:52:24; 12:21:09; 12:18:50"	"Grote Heide, thv natuurreservaat Hageven, opw brug"	223949.996956	218080.002486	"DOMMEL - BOVEN DOMMEL"	"Maasbekken"	"Pelt"	70.6	3.54333333333333	7.22333333333333	1	510	17.6666666666667	7.00333333333333	50	0.314	35733.3333333333	3.78833333333333	10.4	NA	15.9641086239206
TRUE	"craywatch_data"	2024	"2024-07-19"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	"Bekken van de Brugse Polders"	3.25318769620865	51.1530017023166	28941	28	1	NA	235	2.95411630854947	"OW900000"	"2024-06-05; 2024-07-01; 2024-08-21"	"11:08:28; 13:59:53; 12:50:07"	"Stationsstraat, Gruuthuyse kasteel"	71949.999688	205359.998656	"RIVIERBEEK - VELDDAMBEEK - OUDE REGENBEEK"	"Bekken van de Brugse Polders"	"Oostkamp"	81.2666666666667	3.66666666666667	6.05	2.45	826	17.0333333333333	5.09666666666667	NA	0.595333333333333	74333.3333333333	NA	9.23333333333333	NA	0.00115532081869417
TRUE	"craywatch_data"	2024	"2024-10-08"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	"Bekken van de Brugse Polders"	3.25750289620247	51.1025832023313	17726	927	1	NA	236	0.440951302397365	"OW903700"	"2024-06-05; 2024-07-01; 2024-08-21"	"10:06:52; 11:56:27; 11:34:44"	"Hertsberg, Sterredreef"	72167.996733	199747.005526	"HERTSBERGEBEEK - GETEBEEK - BLAUWHUISBEEK"	"Bekken van de Brugse Polders"	"Oostkamp"	33.5333333333333	4.22	5.42333333333333	NA	495.666666666667	16.1666666666667	4.89333333333333	NA	0.77	NA	NA	9.3	NA	0.00115366977797696
TRUE	"craywatch_data"	2024	"2024-10-02"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	"Bekken van de Brugse Polders"	3.20879299622143	51.174466502306	2187	54716	1	NA	237	0.00485576234265864	"OW888500"	"2024-06-18; 2024-07-17; 2024-08-12"	"08:25:12; 07:38:55; 08:39:21"	"Sint-Michiels, Rijselstraat, Stokvelde"	68949.996758	207889.999265	"KERKEBEEK"	"Bekken van de Brugse Polders"	"Brugge"	43.3	3.83666666666667	3.89666666666667	4.4	513.666666666667	16.7333333333333	7.11666666666667	NA	0.431666666666667	NA	NA	12.0333333333333	NA	116.901085772546
TRUE	"craywatch_data"	2024	"2024-10-19"	NA	NA	NA	NA	NA	0.444444444444444	NA	NA	NA	NA	1	NA	NA	NA	2	"Bekken van de Brugse Polders"	3.3394705962058	51.3273390022769	11380	2230	1	NA	239	4.69724264532224	"OW26200"	"2024-06-13; 2024-07-03; 2024-08-07"	"11:40:52; 11:19:11; 11:04:27"	"Westkapelle, Hazegrasstraat, Hve Leenhof van Reign"	77999.999766	224420.00074	"ZWINNEVAART - EYNSBROEKVAART"	"Bekken van de Brugse Polders"	"Knokke-Heist"	620.333333333333	3.9	10.76	NA	2553.33333333333	18.5	8.33666666666667	NA	1.21666666666667	NA	NA	120.666666666667	NA	355.008466974733
TRUE	"craywatch_data"	2024	"2024-08-30"	0	0	0	0	0	2.16666666666667	0	0	0	0	1	0	0	0	2	"Bekken van de Brugse Polders"	3.23795299623005	51.3276998022662	832	2125	1	NA	242	3.19613124590472	"OW6010"	"2024-06-13; 2024-07-03; 2024-07-17; 2024-08-07"	"10:42:34; 10:22:22; 11:18:15; 10:03:15"	"Ramskapelle, Heistlaan, Seulebrug"	71180.002225	224810.007279	"ISABELLAVAART - KLEINE GEULE"	"Bekken van de Brugse Polders"	"Knokke-Heist"	610.666666666667	3.13333333333333	9.1725	5.55	2148.25	18.5	8.1725	33.3333333333333	1.84	93000	89	34.5666666666667	NA	0.0122854428690758
FALSE	"craywatch_data"	2024	"2024-09-18"	0	0	0	0	0	1.33333333333333	0	0	0	0	1	0	0	0	2	"Bekken van de Brugse Polders"	3.15360799624426	51.2699430022735	6957	2614	2	NA	251	0.178197308141395	"OW877038"	"2024-06-18; 2024-07-16; 2024-08-27"	"14:06:45; 12:09:25; 12:29:18"	"Blankenbergsedijk"	65358.999549	218534.997143	"KRUISILADER - GROTE WATERGANG"	"Bekken van de Brugse Polders"	"Zuienkerke"	443	2.14333333333333	5.51	NA	1922.66666666667	18.3333333333333	7.71666666666667	NA	0.244666666666667	NA	NA	19.9333333333333	NA	172.421225664301
FALSE	"craywatch_data"	2024	"2024-10-01"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"Ijzerbekken"	2.94516219628813	51.2151213022672	12680	14884	1	NA	257	0.736169528617937	"OW695000"	"2024-06-06; 2024-06-27; 2024-08-01"	"09:07:28; 06:55:59; 08:18:07"	"Zandvoordestraat"	50649.998372	212428.999581	"GAUWELOZE KREEK - SLUISKREEK - HAGEBRUGGELEED"	"IJzerbekken"	"Oostende"	555	4.02666666666667	9.77	11.95	2327.33333333333	20.0666666666667	8.31666666666667	23.3333333333333	1.48666666666667	NA	155	55.3333333333333	NA	239.036500569827
TRUE	"craywatch_data"	2024	"2024-07-04"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	"Leiebekken"	3.340027992302	50.7950431048548	29610	18815	2	NA	275	0.846538240992758	"OW632500"	"2024-06-12; 2024-07-04; 2024-08-29"	"08:05:02; 10:35:42; 10:06:51"	"Sint-Denijsstraat, Kreupel, afw"	77473.997861	165455.006429	"SLIJPBEEK - KASTEELBEEK"	"Leiebekken"	"Zwevegem"	50.7	6.5	4.95333333333333	3.2	814.333333333333	15.0333333333333	7.66333333333333	NA	0.441	130000	NA	10.5	NA	0.0119995757622693
TRUE	"craywatch_data"	2024	"2024-08-23"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	"Leiebekken"	3.41502079614601	50.9205784023996	18025	4203	1	NA	312	0.935532516514108	"OW603000"	"2024-06-26; 2024-07-18; 2024-08-22"	"10:38:11; 10:57:03; 12:53:27"	"St-Baafs-Vijve, Vijvestraat, Hooie"	82849.997205	179420.000105	"MANDEL"	"Leiebekken"	"Wielsbeke"	98.6666666666667	5.1	6.25666666666667	3.4	763.333333333333	20.2333333333333	7.50666666666667	NA	0.726666666666667	NA	NA	10.8	NA	115.257521006407
TRUE	"craywatch_data"	2024	"2024-07-26"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	"Bekken van de Brugse Polders"	3.21256229620487	51.0213582023495	1681	318	2	NA	318	0.577388332432764	"OW909100"	"2024-06-05; 2024-07-01; 2024-08-21"	"10:13:43; 12:07:17; 09:32:07"	"Koolskamp, Jostraat, Noordhoek"	68879.999215	190759.997477	"JOBEEK - GROTE BEEK - RINKBEEK"	"Bekken van de Brugse Polders"	"Ardooie"	52.6	6.7	5.30333333333333	14.7	737	14.8666666666667	7.53333333333333	NA	1.08333333333333	110000	NA	16.3	NA	0.00115114464851465
TRUE	"craywatch_data"	2024	"2024-08-16"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	"Leiebekken"	3.4124768961451	50.9058140024035	4190	4202	1	NA	319	4.34694771861382	"OW630000"	"2024-06-06; 2024-06-26; 2024-08-26"	"10:23:48; 09:55:53; 11:41:06"	"St.-Eloois-Vijve, Gentseweg"	82771.995958	177588.003198	"GAVERBEEK"	"Leiebekken"	"Waregem"	91.6666666666667	4.74	6.58333333333333	4.2	781	18.2333333333333	7.63	NA	0.701	88000	NA	9.73333333333333	NA	124.187633771789
TRUE	"craywatch_data"	2024	"2024-07-08"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	"Bekken van de Gentse Kanalen"	3.65431779610509	51.0822354023794	13422	402	1	NA	342	1.55503491564714	"OW784000"	"2024-06-13; 2024-07-08; 2024-08-01"	"09:25:06; 09:01:12; 09:25:01"	"Vinderhoute,Bulken,Langendam"	99937.998348	197142.003387	"MEREBEEK - GAVERGRACHT - KALE"	"Bekken van de Gentse Kanalen"	"Gent"	39.6666666666667	1.17666666666667	5.36666666666667	NA	664	17.1	7.75666666666667	NA	0.546666666666667	NA	NA	1.06666666666667	NA	0.0011538191737146
TRUE	"craywatch_data"	2024	"2024-09-02"	NA	NA	NA	NA	NA	1.77777777777778	NA	NA	NA	NA	1	NA	NA	NA	3	"Bekken van de Gentse Kanalen"	3.82905059606963	51.1483519023794	13923	26	1	NA	345	1.55697614981566	"OW52500"	"2024-06-27; 2024-07-22; 2024-07-30; 2024-08-28"	"12:14:37; 12:19:37; 11:01:41; 12:02:55"	"Oostakker,Mendonk,Mendonkdorp-Oostdonkstraat,opw brug"	112234.996709	204393.99969	"ZUIDLEDE"	"Bekken van de Gentse Kanalen"	"Gent"	74.6666666666667	2.45	5.02	2.05	791.75	22.525	7.5925	NA	0.193	NA	NA	5.63333333333333	NA	0.00115634338859045
TRUE	"craywatch_data"	2024	"2024-08-28"	NA	NA	NA	NA	NA	0.833333333333333	NA	NA	NA	NA	1	NA	NA	NA	3	"Bekken van de Gentse Kanalen"	4.00286249603005	51.1742492023909	3097	123	1	NA	358	0.344247248527897	"OW46000"	"2024-07-29"	"11:51:43"	"Klein Sinaai-Kern,Koebrugstraat-Weimanstraat,opw Koebrug"	124405.999064	207208.999645	"KANAAL VAN STEKENE - KANAAL VAN HULST - GENTSE VAART - VOORHOUTBEEK"	"Bekken van de Gentse Kanalen"	"Stekene"	NA	NA	5.64	NA	603	21.8	7.65	NA	NA	NA	NA	NA	NA	9.52605872055666
FALSE	"craywatch_data"	2024	"2024-10-01"	0	0	0	0	0	4.06666666666667	0	0	0	0	1	0	0	0	3	"Bekken van de Gentse Kanalen"	3.97015789603418	51.1372354023979	13923	26	1	NA	368	1.20713161938642	"OW52000"	"2024-06-27; 2024-07-22; 2024-07-24; 2024-08-28"	"11:24:03; 11:39:24; 12:25:54; 11:12:19"	"Eksaarde,einde Reepstraat,veldweg"	122101.997554	203094.997813	"ZUIDLEDE"	"Bekken van de Gentse Kanalen"	"Lokeren"	57.5	1.38666666666667	7.23	2.65	734.25	21.925	8.1	40	0.361	NA	26.5	6	NA	0.00115592082579722
TRUE	"craywatch_data"	2024	"2024-09-15"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	"Denderbekken"	4.14973339597513	50.9916490024593	5109	6337	2	NA	403	0.855376611778122	"OW516300"	"2024-07-01"	"14:32:39"	"Fochelstraat,opw weg"	134510.996423	186887.998531	"VONDELBEEK - BRABANTSE BEEK"	"Denderbekken"	"Lebbeke"	NA	NA	3.13	NA	661	17.3	7.63	NA	NA	NA	NA	NA	NA	119.243814603473
TRUE	"craywatch_data"	2024	"2024-10-25"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	"Denderbekken"	3.95299439600397	50.8080060024906	29677	5954	1	NA	412	4.35695859114858	"OW530000"	"2024-06-12; 2024-07-17; 2024-08-07"	"12:16:15; 10:24:22; 11:01:33"	"Zandbergen,(Beekstraat)-Voordeweg,opw weg"	120695.999067	166477.005718	"MOLENBEEK - PACHTBOSBEEK - WATERMOLENBEEK - MOENEBROEKBEEK"	"Denderbekken"	"Geraardsbergen"	40.5333333333333	3.80666666666667	6.72	1.75	694	16.0333333333333	7.84	NA	0.274666666666667	NA	NA	9.73333333333333	NA	0.00114521260094505
TRUE	"craywatch_data"	2024	"2024-08-24"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	"Bekken van de Gentse Kanalen"	3.6207068961133	51.0832226023754	17520	72	1	NA	433	1.90537840911618	"OW749200"	"2024-06-13; 2024-07-03; 2024-07-08; 2024-08-01"	"10:02:58; 10:54:38; 09:37:10; 10:05:23"	"Molendam-Molenslag,Molenbrug,opw weg"	97583.996063	197275.006152	"OUDE KALE"	"Bekken van de Gentse Kanalen"	"Lievegem"	39.2333333333333	1.85666666666667	4.5	1.85	726	16.875	7.6025	NA	0.8	130666.666666667	NA	2.53333333333333	NA	0.0141521896323452
TRUE	"craywatch_data"	2024	"2024-10-28"	0	0	0	0	0	1.66666666666667	0	0	0	0	1	0	0	0	3	"Bekken van de Gentse Kanalen"	3.68718559611603	51.2657738023309	1264	2826	1	NA	449	1.3357315646052	"OW15000"	"2024-06-25; 2024-07-18; 2024-07-23; 2024-08-22"	"13:33:32; 11:55:16; 09:46:05; 13:02:09"	"Boekhoute,Noorddijk-Kruisstraat,opw stuw"	102399.996582	217579.997294	"ISABELLAWATERING"	"Bekken van de Gentse Kanalen"	"Assenede"	114.666666666667	2.68666666666667	5.35	2.8	901	22.55	7.7525	71.6666666666667	0.544	117333.333333333	17.8666666666667	7.73333333333333	NA	50.0865822128166
TRUE	"craywatch_data"	2024	"2024-10-13"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	"Netebekken"	5.24391529571786	51.1322606025421	6236	348	0	NA	558	6.17704880569675	"OW849000"	"2024-06-19; 2024-07-08; 2024-08-21"	"12:44:28; 11:42:35; 15:12:59"	"Strooiendorp, Lidostraat, tgo scheepswerf (aan bord \"Leopoldsburg Jachtclub\")"	211200.000475	202938.99756	"KANAAL VAN BEVERLO"	"Netebekken"	"Leopoldsburg"	31.9666666666667	0.75	9.41	2.8	378.666666666667	21.0666666666667	8.43666666666667	93.3333333333333	0.0553333333333333	NA	15.6666666666667	5.96666666666667	NA	124.761894047612
TRUE	"craywatch_data"	2024	"2024-07-24"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	"Bekken van de Gentse Kanalen"	3.53499379612703	51.0160398023853	18499	831	2	NA	599	2.89674609387603	"OW768530"	"2024-06-11"	"16:33:22"	"SAW brugje Pastoriestraat 47 Deinze"	91359.754482	189812.0262	"Onbekend"	"Onbekend"	"Deinze"	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	144.901755038636
TRUE	"craywatch_data"	2024	"2024-10-03"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	"Leiebekken"	3.63971509610097	51.0083204023988	29014	4519	2	NA	605	0.448727458743374	"OW587010"	"2024-06-11; 2024-07-16; 2024-08-21"	"14:14:41; 14:01:45; 13:22:41"	"300 meter in Turrebos, veldwegel langs Kortrijksestwg"	99065.001495	189069.003808	"ROSDAMBEEK - NAZARETHBEEK"	"Leiebekken"	"Sint-Martens-Latem"	34.9333333333333	1.44	4.33	NA	659	16.6	7.6	NA	0.427666666666667	NA	NA	6.16666666666667	NA	269.756760885451
NA	"gbif_data"	2019	"2019-01-12"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	10	"Netebekken"	4.99751999580104	51.3335800024554	29695	8504	2	NA	935	1.08196527509119	"OW292320"	"2019-06-20; 2019-07-23; 2019-08-22"	"12:59:59; 09:55:00; 07:53:59"	"schuurhovenberg"	193793.999158	224916.005511	"DE AA - NATTENLOOP"	"Netebekken"	"Oud-Turnhout"	50	1.66666666666667	6.63666666666667	NA	418.333333333333	17.4666666666667	7.41666666666667	NA	0.206666666666667	NA	NA	1.06666666666667	NA	137.555440644353
NA	"gbif_data"	2019	"2019-07-08"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	3	"Bekken van de Gentse Kanalen"	3.97631999602985	51.1099500024063	10985	15074	0	NA	956	1.73832508218093	"OW42600"	"2019-06-20; 2019-07-23; 2019-08-22"	"09:14:00; 09:01:00; 09:52:00"	"Veerstraat"	122525.000298	200106.996438	"BOVENDURME - DURME - MOERVAART"	"Bekken van de Gentse Kanalen"	"Lokeren"	59	1.2	4.72333333333333	0.25	683.666666666667	21	7.7	NA	0.183	NA	NA	9.4	NA	50.3651910630204
NA	"gbif_data"	2019	"2019-08-05"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	10	"Netebekken"	4.99758999580101	51.3334700024554	29695	8504	2	NA	964	2.70011200754671	"OW292320"	"2019-06-20; 2019-07-23; 2019-08-22"	"12:59:59; 09:55:00; 07:53:59"	"schuurhovenberg"	193793.999158	224916.005511	"DE AA - NATTENLOOP"	"Netebekken"	"Oud-Turnhout"	50	1.66666666666667	6.63666666666667	NA	418.333333333333	17.4666666666667	7.41666666666667	NA	0.206666666666667	NA	NA	1.06666666666667	NA	126.829553666963
NA	"gbif_data"	2019	"2019-08-05"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	10	"Netebekken"	4.997659995801	51.3335300024554	29695	8504	2	NA	965	3.83147070575442	"OW292320"	"2019-06-20; 2019-07-23; 2019-08-22"	"12:59:59; 09:55:00; 07:53:59"	"schuurhovenberg"	193793.999158	224916.005511	"DE AA - NATTENLOOP"	"Netebekken"	"Oud-Turnhout"	50	1.66666666666667	6.63666666666667	NA	418.333333333333	17.4666666666667	7.41666666666667	NA	0.206666666666667	NA	NA	1.06666666666667	NA	134.595893456969
NA	"gbif_data"	2020	"2020-09-27"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	3	"Bekken van de Gentse Kanalen"	3.97020599603416	51.1371590023979	13923	26	1	NA	1084	6.37697014135747	"OW52000"	"2020-06-11; 2020-07-16; 2020-08-13"	"11:25:00; 12:01:00; 11:36:59"	"Eksaarde,einde Reepstraat,veldweg"	122101.997554	203094.997813	"ZUIDLEDE"	"Bekken van de Gentse Kanalen"	"Lokeren"	105.666666666667	1.17	5.74	NA	816.333333333333	21.4333333333333	7.83333333333333	80	0.206666666666667	82666.6666666667	22.3333333333333	6.6	NA	9.1431070306598
NA	"gbif_data"	2020	"2020-10-23"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	3	"Bekken van de Gentse Kanalen"	3.97031999603412	51.1371000023979	13923	26	1	NA	1093	7.36491234805227	"OW52000"	"2020-06-11; 2020-07-16; 2020-08-13"	"11:25:00; 12:01:00; 11:36:59"	"Eksaarde,einde Reepstraat,veldweg"	122101.997554	203094.997813	"ZUIDLEDE"	"Bekken van de Gentse Kanalen"	"Lokeren"	105.666666666667	1.17	5.74	NA	816.333333333333	21.4333333333333	7.83333333333333	80	0.206666666666667	82666.6666666667	22.3333333333333	6.6	NA	18.8589874574108
NA	"gbif_data"	2021	"2021-06-25"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	11	"Maasbekken"	5.80377999557228	51.1023400026163	1536	10004	1	NA	1149	0.507355945467388	"OW133800"	"2021-06-01; 2021-07-06; 2021-08-03"	"11:04:00; 10:39:00; 12:21:00"	"Aldeneik, Herenlaakweg, aan rotonde linker fietsweg, 1ste pad links naar beneden"	250877.998355	200311.002187	"BOSBEEK"	"Maasbekken"	"Maaseik"	24.6	2.53	7.71333333333333	2.5	215.966666666667	17.0333333333333	7.22	NA	0.260666666666667	23933.3333333333	NA	10.5333333333333	NA	421.842628485891
NA	"gbif_data"	2021	"2021-07-15"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	9	"Demerbekken"	5.3489199956757	50.9862700025972	29774	7351	2	NA	1169	0.886520601372377	"OW455580"	"2021-06-16; 2021-07-07; 2021-08-10"	"11:52:00; 11:31:00; 12:12:59"	"Zonhoven, afw Wijerstraat en overstort"	218923.998266	186819.003125	"ROOSTERBEEK"	"Demerbekken"	"Zonhoven"	33.0333333333333	4.2	7.06	6.33333333333333	415.333333333333	18.5	7.53333333333333	NA	0.591333333333333	NA	NA	26.6666666666667	NA	171.873524693195
NA	"gbif_data"	2021	"2021-08-04"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	9	"Demerbekken"	5.09267999573964	50.9792300025696	29674	7157	1	NA	1186	4.44554506836588	"OW418200"	"2021-06-08; 2021-07-13; 2021-07-27; 2021-08-09; 2021-08-10"	"09:57:00; 13:22:59; NA; 09:23:00; 11:54:00"	"Zelem, Oudeschansstraat, opw weg"	201039.001383	185842.00135	"ZWARTE BEEK"	"Demerbekken"	"Halen"	22.8666666666667	2.8	3.66	3	228.612	17.752	6.722	NA	0.666666666666667	25100	NA	40.1	NA	251.043850394237
NA	"gbif_data"	2021	"2021-10-15"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	10	"Netebekken"	5.08241999577074	51.2478600024899	10016	8710	2	NA	1260	0.344946022375652	"OW308000"	"2021-06-09; 2021-07-19; 2021-08-10"	"08:36:59; 08:23:00; 14:29:59"	"Bosend; zijdreef Molenhei, opw Zwarte Nete, opw. brugje"	199929.000783	215582.002185	"DESSELSE NEET - WERBEEK NEET"	"Netebekken"	"Retie"	36.7	1.6395	5.69666666666667	NA	320.666666666667	17.8333333333333	6.99	NA	0.1039	NA	NA	9.1088	NA	99.5147370255756
NA	"gbif_data"	2021	"2021-10-15"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	10	"Netebekken"	5.08239999577076	51.2479400024898	10016	8710	2	NA	1261	0.447317402634245	"OW308000"	"2021-06-09; 2021-07-19; 2021-08-10"	"08:36:59; 08:23:00; 14:29:59"	"Bosend; zijdreef Molenhei, opw Zwarte Nete, opw. brugje"	199929.000783	215582.002185	"DESSELSE NEET - WERBEEK NEET"	"Netebekken"	"Retie"	36.7	1.6395	5.69666666666667	NA	320.666666666667	17.8333333333333	6.99	NA	0.1039	NA	NA	9.1088	NA	100.109373610071
